Timestamp,SourceNode,ContactedNode
Mon Jan 08 05:58:28 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:58:50 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
Mon Jan 08 05:58:50 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29
Mon Jan 08 05:59:06 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:59:11 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:59:23 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 05:59:42 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 05:59:42 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 06:00:26 GMT+01:00 2024,F4:CB:52:73:DD:23,04:D1:3A:60:45:AB
Mon Jan 08 06:00:34 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29
Mon Jan 08 06:00:40 GMT+01:00 2024,F4:CB:52:73:DD:23,F4:60:E2:DB:73:29
Mon Jan 08 06:00:52 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 06:00:53 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 06:01:09 GMT+01:00 2024,F4:CB:52:73:DD:23,20:34:FB:ED:94:5D
Mon Jan 08 06:01:09 GMT+01:00 2024,F4:CB:52:73:DD:23,0C:C6:FD:1E:63:2B
